url,label
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@anko.com.tw,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@schelde.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@ngk.com.mx,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@cajasullana.pe,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@mannai.com.qa,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=info@sunshinetrade.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@gifu-u.ac.jp,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@morgankeegan.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@morgankeegan.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@med.va.gov,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@epsoncr.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@kellogg.northwestern.edu,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@sveza.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@mskcc.org,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@adelaide.edu.au,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@morgankeegan.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@allstate.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@ea.epson.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@raymondjames.com,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@cbio.mskcc.org,1
http://www.kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@cajasullana.pe,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@teledyne.com,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@uci.edu,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@muzaini.com,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@fcu.edu.tw,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@muzaini.com,1
http://www.kslu.ac.in/library/images/prettyPhoto/default/script/download-PO367459/index.php?email=abuse@gmial.com,1
http://kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@kronos.com,1
http://kslu.ac.in/library/images/Slider/datsecure/download-PO367459/index.php?email=abuse@kellogg.northwestern.edu,1
http://www.kslu.ac.in/index.php?/library/images/slider/datsecure/download-po367459/index.php,1
http://kslu.ac.in/library/images/slider/datsecure/download-po367459/index.php,1
http://johanbrekka.no/wp-content/,1
http://arvetellefsen.no/curry/Under_Armour_Stephen_Curry_1_Championship_Black_Yellow_Basketball_Shoes.html,1
http://boostsbrain.bid/5WjLNziGuRN8edNZ9My0VYNh9t9YVOSp0Dr8xaccScE,1
http://boostsbrain.bid/6G8F951qjqG_0NI-0YlFAWjPPjqPUqMekRAXwZ_BPJs,1
http://hgsbilgi.blogspot.ru,1
http://suspendeddomain.org/index.php?host=fineasorginfs.hostkda.com,1
https://assur.ameli.fr-10.cf/assur/remboursement.html,1
http://jawdropping.bid/2IIc0nvaAp6jzvLesBSldVpnV8Jx0iLO5mAdFAIDspE,1
http://akvarieklubb.org.ww11.online4u.no/ents/entry/secureonline/logon/info.php/,1
http://akvarieklubb.org.ww11.online4u.no/ents/entry/secureonline/logon/info.php,1
http://instantlyrestore.bid/wpi_VOnJQClPjw2-AyR-4ZBbd8kpLEWF0AEFjhRm9w,1
http://savingsadvice.bid/AtQ8PwD4dMt_5SpnTYRhLavMPErbLfjUTPpI7BoyfrI,1
https://www.naukriad.com/html/Nationale/a1c6b16b2d4513ab10f613820ca14718/pay/ser1.php,1
https://www.naukriad.com/html/Nationale/a1c6b16b2d4513ab10f613820ca14718/pay/ser.php,1
https://www.naukriad.com/html/Nationale/a1c6b16b2d4513ab10f613820ca14718/info.php,1
https://www.naukriad.com/html/Nationale/a1c6b16b2d4513ab10f613820ca14718/,1
https://www.naukriad.com/html/Nationale/a1c6b16b2d4513ab10f613820ca14718,1
http://medicalmystery.bid/Ik1jwxbStfK5yrRMeQJ6n7lSXr2XEMDSaSlgyvxW9Q,1
http://medicalmystery.bid/gsVKZ0Q6Gk3XXLvsmYbGHWcFLKINvn_HBrFFTma0MpU,1
http://everythingcom.net/link.php?F=H&amp;L=285&amp;M=5535185&amp;N=462,1
http://test2.jessekanclerz.com/m4il/2dbf782841a34b333f703a45e2b2deda,1
http://test2.jessekanclerz.com/m4il/52bed3d5f40060e7a25b7c1f81e33346,1
"http://news.aldi-nord.de/es/1_itTm8_2-58aR3ucMfD6qAhM2JiXHyiHij86D4aQ1qCRDljokrtmH0fT7IvlItwty7OuwMvc3oZexi3KKTdyiXhFX1ZUC6yol4tc0c_mvaDWCwgXjXDnX1UhRf4A1IdzYoNLJ4KBe4UG0mbE3rioMEOYAWExM0wjYKKBaq3rgFLHGU8LUcge_SWj4p2j_9yPqNxFTLp6vOBkB76fGqRNrbfSkvaK9hTXmXbQFLaXdRYOjJXhyyR-8aS2qqpIc4gZRm9Mpa2k_DODHGf3-UEp97zX4_R1pwHkFOQ8EDeGgXDtxLJL2_hhkf-Ru2DpYFsw4yESu-ef-0MTNGRwb4ux4UrESoXvtM10PxsCbdEVDL6ELxFFJ8dc5DmMdU3SQqbfxJHbpD8DK2nECsyZN9TzTIRp_V29sUUj50Z4uIB7FAv2KthHfR81A2yPZl7j9W7Kqs6U,",1
http://test2.jessekanclerz.com/m4il/54826c3fcb46bff0b8433101e06deb25,1
http://test2.jessekanclerz.com/m4il/98cad66bf97330422775f8060c80e9e2,1
https://sites.google.com/site/acccountrecoveryhelp/,1
http://removeyournailfungus.bid/bph9C8H4yrdLG-7LITBA8wmvKQg8S9s_SidR6Tw4j-_ZsZ8,1
https://play.google.com/store/apps/details?id=br.com.viewit.xcommerce.ricardoeletro,1
http://purchasingparts.com/wp-content/,1
http://test2.jessekanclerz.com/m4il/362b9a491d8fd526d552b6fec90df65d,1
http://test2.jessekanclerz.com/m4il/b43f447626d4cd466766949404163b07/,1
http://womenz.net.au/blo/marketreview/,1
http://test2.jessekanclerz.com/m4il/5db472d9b9181b393d2093985f88bf43/,1
http://brainprotocol.bid/utVJfjHgvv9KnJsKDr1TDVJCg0_RySAaz5qxKKtBCQGD,1
http://brainprotocol.bid/1x8H8_UWvV5Laxb32JStF5oJG5UsCnV59sXbME4ZAn5e,1
http://comartstudios.com/wp-includes/class-wp-walker.folder/french/index.htm,1
http://ntpower4you.bid/Me51f8ZTO-vKdq8VV3hTdxZ-6-_w08mN_o-haqjLf7u4,1
http://fixwrongposture.bid/iIvmANBTJ4G27Ku0Tq7MbBbKCoUT3qsOLOoz31fu6CmD,1
http://fixwrongposture.bid/7EYmW5lS76nzZmL6LXGyf6G6s3rHvplpsLIBhkqMRn85,1
http://fixwrongposture.bid/WCiKP3Ax0rgixWZNPquJ8F6sVLmLqbiwYFR6C6Y_2mrU,1
http://lmotsa6g.beget.tech/impots6/,1
https://kbit.co/LdK92,1
https://www.sionny.com/webss/paypal.com/Cliente16/Seguranca.php?id=peYJb6OkOqnCZh5FotaMxrynYuwR3G5HPe6NEbFLkmyiw9y7ru42zVWgqWjIXr30eMhAVwa7TbBHGLpp1ps2dVkdLjKAhPcU8p5tvR2hdAEnnfPgmtK0IM6mAdaSSiLfnLwSbyIMSn5HBsLARHLmSc3Z8gJGL3nDft2aBQdHN0eF7tBt2XUGfjlVYJnez2HTbP06sB3T11gCRS1PUYCCKVu36QUEhXDGD0xMJKrnjHV9g9k4WwEX221IKO5oxTSalKreUVQLVGTGKVvcOTqBOv8BsAVWSuRzvlG0qGf0jsZXoiugohQ1Ozr7Naxd24Nhmx8AvM4bOHrziVJBE7vfwztpCV8Tf1GAdvnQ4BNR7DHz8IcGtUSYZVmX0BVWaAcDJAQQY16uUmjJaIj3fVKFlCAlHXCLlhLqinSsOSiWXLqxDkuvoszXFAAfqPQqSwpGPVyvqspbV3yDxmqln6bnsDyUGKdx98DCZMqgOxo8rF93Wpit6wrn,1
https://www.sionny.com/webss/paypal.com/Cliente16/,1
https://www.sionny.com/webss/paypal.com/Cliente17/Finaliza.php?id=XP6oUC286Ma2om2MB1hncS6INtqeK0akKtFMTABCVPYaGIzUtYQ0qmuvPof8qBJUdgyMWDBXbW8d4i3382DWBXcbnuOompAttV2VsZgEkktMO2XPiMl57I8jYqM7pTWRTuv8hnheJfLAepQbQHhweopMpDbOI7nas8K30nCHuD6B4NTsjPqINm0hJWkTJjF1dRna8ZQtjCx42QTRkC9vU1uVi7uhWOZDyvnr5e8YBBvvkpYzDW5HjyuOeY6FHtF4Mk1XjUKIodBdrddURgYJPZvQjnMx09lmmABi2A8Mgx63uVaySYY9wNlHcFm3VAh8Utl74xe51i6gpSEUDK937cF987bjtbWR1VseyG6MXnTJpN7P2PKC868boTfEttWunNpGF5EDHmU9DOyzk18RhzLUhiIrmFbtwhuVr30ofvbZFoinYOYrxJ2qnYptKxdATfwZ8yoFM26PZ4hY2MGODKA6Fj64feadRFeQmzNapmYHt8jPwPVL,1
https://www.sionny.com/webss/paypal.com/Cliente17/Seguranca.php?id=NUmNkleLd6PC7ybk9fMLHICB1vgLaUyAe3BcYPmfvnf9cE4mb68hX5aVaP7TbOw0SCCbRuLFaJap1c4w863uqHLx9nfyhsfI3edzIbc77X823BsUdZTqPic8NHNo1IZu8LZcV1fh9CVW5aKE8QOZqhKVBIOnoToqhhwrtn6G5a4XUciaWXtktdaEbWLjK21g1zU1j8u2NDfO72Wgq3CZHgV38ttNTHt6uJ65XLnLlUGKI7E1qLYxcGgAMVKdvFkhM3hoOz9Km1wO7Ra3RUfk15uyQQSqwxuLAqPh7xtQdK2bYyoKAMPGO9T4MvD3oor0OfIbvrrz2oAPmdbHnZgk4rPF7iOCN5sXUMvbm2CwLikd9rRggSWkhsIyIjwJosyrPspuzpYNDepqe4bC23wyARDnN0k51LSkSGkGVGrsn62Atg9iIccFWJkMO75Qk4ayat95SPHwGyNm1XEryZqBb9t5DnQ9tO42fw7WT6d1ktwFuWRJmohK,1
https://www.sionny.com/webss/paypal.com/Cliente17/,1
https://sionny.com:443/webss/paypal.com/Cliente18/Finaliza.php?id=Dl0l1D6ltuouXibzOgR3J5s5eCRCFTADCAuTI6Ps48zXhtBv4ErQbt36eb1gB2uE7pxpYKpcP7IN5jIbGLYhWDyE4ENVryMEUvBTvMlQJUUf9yyhcjCbDOePl02uMxYgyGYHM5P4uXILZrxFizCS61XWXi2OdxgOiQ0t1lfzjF4RJp5PCrIAreP0a4vsCopcsnIUcW8Y8faFbO18yPoP4meiV8Rmaov42fQL0vveao6MuREaTTG5qIcNkK0OZuqejehoDZGfGvpLbL1bPnEx14KD8py5iSScbrPtwnwC8FP4PsRIqo2fGpbvOnoQT6JK1y7InZfxKOauLxp8LFJ6EwZNJRvbKV8V8pGYWX2jF6JDykHvU4TpScnAO1PJkliw7ZxRIYiKFmVeQmtQeis7t26QNfmRygjBwsq8KCceJ0gl24RrXG5dGMVF2WtAADWyVhwC5CqXwv9p7PiailLA3Mh2W2teIW6dOhx8nLvoZnZrgAWu7wMh,1
https://sionny.com:443/webss/paypal.com/Cliente18/Seguranca.php?id=E42jZMvHY0RK90IbcurWTKbRKobCHQqwahY4ynA150bXiujxhKMgVzIMJLfCBID96RwEPn0qcl3CNYtjgkWdzANLBYv1kINRygIXjit0elsPSHs04MH3MBCKUc13Fi0nAjBg2ZQqx0Wdgw5CDh0yDh0jqqOvqB6p5Pw6B1HIGpgokNpP0dkjlR7eJ1HXxMl9v4yTlmR5YGpFzxWy44tcTGH80CZGT4NCFItdgXf0wpFRY2f1Z2xvLj0f5HTFgnd20evdjoiwvBKtkjWlsN2Z28zPfBFTGJr748cDff2bq8wc6j8082Gg8RyX7JcQFk5Ke9duK9CfLLjbaBFthY99tQQhbRk3ZmqKUFQsqIBQTFq0ghm6cbtJwVvrEIOxD6m0ehinEQNclpd6FN1VD2V0suhVxHTYGPq9F6OsGDlNrD7UfPUcBF2M1XbQgetoGL551AJ5fwP0N2jV49X4QJ874Cgvixh6OqPwvs7MHmz8pqsjXWwujg59,1
https://sionny.com/webss/paypal.com/acesso3.php,1
http://starringyouproductions.com/site2/bluadmin/css/_svn/prop-base/pfr/s/signin/,1
https://sites.google.com/site/privacybasic2018/,1
http://teamrecoverbusinesscovu.co.vu/update/safety.php,1
http://urdreamnight.webcam/?platform=hootsuite,1
http://www.mis.ma.gov.br/includes/V.mo.html,1
http://tightensimn.bid/fiBhMKgHoV3Ftn_53Tb2ZPPSH0PPt11X0nEhljmB7Jk,1
http://www.wwsparbank.in.net,1
http://divertotal.com/auto.php,1
http://bireysel.cep-teb-sube-tr.com/cepteteb/Parola.do/,1
https://www.esube-cepsubesi-teb.com/Login-Sube/Parola.do/,1
http://billclouds.com/Goodmoney/new/home/yahoo.php,1
http://billclouds.com/Goodmoney/new/home/other.php,1
http://billclouds.com/Goodmoney/new/home/hotmail.php,1
http://billclouds.com/Goodmoney/new/home/gmail.php,1
http://billclouds.com/Goodmoney/new/home/aol.php,1
http://vuagro.com/templates/layout/dangkynhantin.html,1
http://gg.gg/attclie009983,1
https://goo.gl/b8tXgh,1
https://www.google.com/url?sa=D&q=https://remmitance-advice0093.s3.amazonaws.com/Funds-requestS-180410-008160.doc&usg=AFQjCNE9BN7h7d-RA09bNx57g6cWrqdJhA,1
http://www.personaltrainingmansfield.com/webmpp/get_started/,1
http://www.personaltrainingmansfield.com/webmpp,1
http://www.karlstejn-golf.cz,1
http://www.compushoponline.co.za/nwnwnw/msoffice/index.html,1
http://www.compushoponline.co.za//nwnwnw/msoffice/index.html,1
http://mhelpparcwaoegnab.in,1
https://community.cypress.com/external-link.jspa?url=https://mediaca.ac-nice.fr/files/mass_uploads/mass_redr.php,1
https://gfomelilea.com/up-content/https/mail/quota/upgrade/25GB/index.php?email=abuse@ibm.com,1
http://dobermansecurity.ro/?a,1
https://vweds.usa.cc/cmi/office365auto%20(1)/login.php?cmd=login_submit&id=1b8e9307e7f1a2b7c5d69866e28a95df1b8e9307e7f1a2b7c5d69866e28a95df&session=1b8e9307e7f1a2b7c5d69866e28a95df1b8e9307e7f1a2b7c5d69866e28a95df,1
https://vweds.usa.cc/cmi/office365auto%20(1)/index.php,1
http://serveurmailingms.ukit.me/,1
https://www.WFSettlement.com/,1
https://connect.wellsfargoemail.com/a/hBaz4KKB8IXCZB9m$gwNyKXuvAb/bodycta1,1
http://ameli-newsasure-maladie.000webhostapp.com/particule/assure_somtc=true/assure_somtc=true/assure,1
http://ameli-newsasure-maladie.000webhostapp.com/particule/assure_somtc=true/assure_somtc=true/assure/,1
http://www.menstripgifts.com/wp-admin/css/.css/excel.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@td.com&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLightaspxn.1774256418&amp;rand.13InboxLight.aspxn.1774256418=,1
http://link.babi.gdn/c/1ec0179e4156568c?&%3F%3Fkw=ts566-emailclicks-orange-isp-fr&amp%3Bs1=ts566-emailclicks-orange-isp-fr&amp%3Bs2=9cc52277-9cc6-439a-9759-d1278a36e0bb%7E62.67.194.35&amp%3B=&group_id=483&email=email&cntrl=00000&pid=584&redid=7607&gsid=483&campaign_id=165&p_id=584&id=XNSX.-r7607-t483&impid=c4f41168-3e86-11e8-a57f-4e4e3e1c4387,1
http://fumigacionesvigil.com/modules/mod_ariimageslidersa/file/china/china/china/china/china/china/index.php,1
http://skcsrbija.com/js/,1
http://skcsrbija.com/js,1
http://t.lt02.net/q/-_nwNsvB06BkNJEowZYYiuTfW_XaO_Rmly,1
http://t.lt02.net/q/ozN1mnpCi4gTCmSwZ5qoSXzpstYq9_PMtq_Bt5HGmQySQFgBRBUbUnhIP,1
http://t.lt02.net/q/2549ss8y3DL_GwFu4zXXvf-dQH8oXtJVHBK5V9WvsZBvIALQFfJ2rUXPa,1
http://www.optout-rvnc.net/o-xxmx-d31-b99b374927470a168369222502a212da&cr=404,1
"http://pjvsn.ethnologicalmalgradrat.download/bwxtkzsyluqhvfgioedp/7YyNq-0JzOaLmqTqVnIFQV0riesQjbELZwP42ke7N84,/bwxtkzsyluqhvfgioedp/pSUjF_JSRK1DVlNhsWikncRoktsx1nT4rK6Im1DN_GCyG9-JCDSSWZ7-t7uTf_r9aYRwHcWbMwqcuUDvSRfoEg,,",1
http://directautowarranty.info/?oid=310&aid=325&subid=8562&subid2=20382772,1
"http://pjvsn.ethnologicalmalgradrat.download/bwxtkzsyluqhvfgioedp/qMZalS1d09blzpPxpSatFGAnPy2b75BbzJWflsOhgeg,/bwxtkzsyluqhvfgioedp/pSUjF_JSRK1DVlNhsWikncRoktsx1nT4rK6Im1DN_GCyG9-JCDSSWZ7-t7uTf_r9aYRwHcWbMwqcuUDvSRfoEg,,",1
https://deref-gmx.net/mail/client/THy7Wkvp09g/dereferrer/?redirectUrl=http://aktuell.conrad.de/r.html?uid=A.C.Lct.BIPMA.LwcD.v0_aFjGCDuWkpKOWM0sf2w,1
http://luzevarela.com/wp-admin/office365/office365/6e2b1a3f38b00f9d3e5588f79fe3fea5,1
http://luzevarela.com/wp-admin/office365/office365/6e2b1a3f38b00f9d3e5588f79fe3fea5/,1
http://www.cchearing.bid/929/200/239/557/595.129tt1605368AAF3.php,1
http://www.cchearing.bid/929/200/239/557/595.129tt1605368AAF11.php,1
http://www.cchearing.bid/929/200/239/557/595.129tt1605368AAF10.php,1
http://www.cchearing.bid/929/200/239/557/595.129tt1605368AAF9.php,1
http://www.friesian.ru/css/id.orange/6140aed030729cd7c5ad53cc0268c7c9/index.php,1
http://www.friesian.ru/css/id.orange/c2a83d2043cc0ab5f802c34d5eb35e31/index.php,1
http://otau.com.br/,1
https://asqwed.usa.cc/alphabet/image.htm,1
http://o1visanow.com/wp-content/plugins/jurig/login/customer_center/customer-IDPP00C616/myaccount/signin/,1
http://norton-nortoncomsetup.com,1
http://www.transcoltda.cl/,1
http://www.rebeccahoulihanphotography.com/blog/wp-content/plugins/html404/7e13f/signin.php?country.x=US&locale.x=en_US&access_token=Z8RD3OehIoXj1KoMP5X1nAvl5fwQ3Py3TqeVEpCs,1
http://www.rebeccahoulihanphotography.com/blog/wp-content/plugins/html404/7e13f/signin.php?country.x=US&locale.x=en_US&access_token=lW3WrfyjLJVC5inhq8zsxaeuCtzEeB7U6aRuLqD4,1
http://www.rebeccahoulihanphotography.com/blog/wp-content/plugins/html404/7e13f/signin.php?country.x=US&locale.x=en_US&access_token=afxfrVoWlcM5GljwJFatdifwi5lRcOfjzDTq7inp,1
http://www.rebeccahoulihanphotography.com/blog/wp-content/plugins/html404/7e13f/,1
http://vk.helmosoft.ru/signup/,1
https://www.rebrand.ly/zimbranet/,1
"http://aviatordiscs.com/include/24475f74bbb10f18e442d2c72db34f16/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
http://www.gamefactor.bid/926/189/228/522/562.129tt1605368AAF5.php,1
http://vk.com.vsawetb34unmy9e4uybmjvci43jf84uv89tv98h43y98vhm3489ibyjhiyb.neonos.net/,1
http://tracking1.naylorcampaigns.com:80/track?type=click&amp;eas=1&amp;msid=&amp;auid=&amp;mailingid=582283&amp;messageid=582283&amp;databaseid=582283&amp;serial=16863262&amp;emailid=chefredaktion@versandhausberater.de&amp;userid=66332&amp;targetid=&amp;fl=&amp;mvid=&amp;extra=&amp;&amp;&amp;2012&amp;&amp;&amp;http://www.linkedin.com/groups?gid=2479870,1
"http://aviatordiscs.com/include/65b1dbd6fe095e0d21b775315636cb0f/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
http://www.luzevarela.com/wp-admin/office365/office365/02fbde74939b72f154b3900c3964751e,1
http://www.luzevarela.com/wp-admin/office365/office365/02fbde74939b72f154b3900c3964751e/,1
http://www.releasetighthip.bid/916/198/237/549/590.129tt1605368AAF2.php,1
"http://aviatordiscs.com/include/2fa6eab9b1dd571e345829213d932d05/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
"http://aviatordiscs.com/include/558b8f26b11a34ef68fa4eb243722cbc/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
"http://aviatordiscs.com/include/558b8f26b11a34ef68fa4eb243722cbc?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
http://www.luzevarela.com/wp-admin/office365/office365/df60f1712f24a60a919fcf45d2efef0b/,1
http://www.luzevarela.com/wp-admin/office365/office365/df60f1712f24a60a919fcf45d2efef0b,1
http://www.seer.revpsi.org/emzor/1/LoginVerification.php,1
http://www.seer.revpsi.org/emzor/1/,1
http://www.releasetighthip.bid/913/198/237/549/589.129tt1605368AAF2.php,1
http://www.releasetighthip.bid/913/198/237/549/589.129tt1605368AAF13.php,1
http://www.releasetighthip.bid/913/198/237/549/589.129tt1605368AAF10.php,1
http://link.babi.gdn/c/1ec0179e4156568c?&%3F%3Fkw=ts566-emailclicks-orange-isp-fr&group_id=483&email=email&cntrl=00000&pid=584&redid=7607&gsid=483&campaign_id=165&p_id=584&id=XNSX.ts566%7C%7Cemailclicks%7C%7Corange%7C%7Cisp%7C%7Cfr%3A%3Ac09c4386%7C%7Cef49%7C%7C4841%7C%7Ca37a%7C%7C130ce6a777e3%7E34.237.113.113-r7607-t483&impid=d9b733ee-3e6a-11e8-a656-fa245441bcee,1
http://www.luzevarela.com/wp-admin/office365/office365/a631f9f0705f15cbf2dae1b32c6e881e,1
http://www.luzevarela.com/wp-admin/office365/office365/a631f9f0705f15cbf2dae1b32c6e881e/,1
http://www.luzevarela.com/wp-admin/office365/office365/325a34c7604cd1a2713006e42efd9167/,1
http://www.luzevarela.com/wp-admin/office365/office365/325a34c7604cd1a2713006e42efd9167,1
http://surveyg.info/Wpp/verification.php,1
http://surveyg.info/Wpp/login2.php,1
http://surveyg.info/Wpp/indexg.php,1
https://www.medinillapharma.com/skk/attiinnddeexx.php,1
http://alexanderfloors.org/pst/dh/DHL-Express.html,1
http://dgrbm.co.uk/wp-includes/js/plupload/alat11/login.php,1
http://speakercarol.com.lasercareformyskin.com/proposal/index.html,1
http://beepollinators.com/wealthcart/new/673aa1d3a30f4c12204f08e043f62d93/,1
http://beepollinators.com/wealthcart/new/58d79400614a21acff57e04f5f96ba97,1
http://beepollinators.com/wealthcart/new/58d79400614a21acff57e04f5f96ba97/,1
http://beepollinators.com/wealthcart/new/142795b9f57b551cf144c4fda2943d38/,1
http://beepollinators.com/wealthcart/new/bb019463833090d58b64b21f4cd90d1e,1
http://benjaminmadeit.com/wp-file/chines/chines/index.php?login=abuse@squaretech.com.cn,1
http://test14.smartbizz.by/tp/index.php,1
http://www.sminmunologia.org/wc-lokn/chines/chines/index.php?login=abuse@aok888.com.cn,1
http://sminmunologia.org/wc-lokn/chines/chines/index.php?login=abuse@aok888.com.cn,1
"http://aviatordiscs.com/include/0ea603abdf92bc091ce4c6b0a912c6a3?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
"http://aviatordiscs.com/include/0ea603abdf92bc091ce4c6b0a912c6a3/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
"http://aviatordiscs.com/include/11aee1babd86b54623f5321e65b5f70e/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
https://credit-agricolefrance.ga/COPYRIGHT/CA/42c3230eb5676e2515e5b4eabe84adcf/particulier.html,1
http://techhiking.com/404/QC/logon.htm,1
http://cosmoshop.kz/,1
http://www.cosmoshop.kz/index.php,1
http://jameri.usa.cc/js/dmdmddewhdsfrfesdfersfdfdkfdhjfdjhdjkfdkfhjkdfjjfkdkhjkdfjdkfjkdfhjdksfjjskjsjkjsjkdsjksjkddmdmddewhdsfrfesdfersfdfdkfdhjfdjhdjkfdkfhjkdfjjfkdkhjkdfjdkfjkdfhjdksfjjskjsjkjsjkdsjksjkd/9949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i39/9949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i39/9949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i39/9949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i399949e9ididi9eidkd94irujf8ririrrroo84uej3838i3i39/googledrive/,1
http://medcorehealthgroup.com/csc/,1
http://www.ricuc.cl/styles/file/login.php,1
"http://aviatordiscs.com/include/35d46faf524816f723fafe172b013d62/?login=&amp;.verify?service=mail&amp;data:text/html;charset=utf-8;base64,PGh0bWw%20DQo8c3R5bGU%20IGJvZHkgeyBtYXJnaW46IDA7IG92ZXJmbG93OiBoaWRkZW47IH0gPC9zdHlsZT4NCiAgPGlmcmFt",1
